ID	m/z	Ion mode	Retention time (min)	SnF2-1	SnF2-2	SnF2-3	NaF-1	NaF-2	NaF-3	control-1	control-2	control-3	Compound ID	Adducts	Formula	Score	Fragmentation Score	¦¤ppm	Metabolites
3.90_455.3219m/z	455.3219049	pos	3.895716667	332.8689539	368.5618947	312.0743929	388.5246077	330.9042805	373.6296832	162.3646873	242.1999914	298.4778178							
3.90_467.7629m/z	467.7628855	pos	3.895716667	141.9687867	154.1132225	135.2268907	156.783117	140.7167581	103.2940753	122.7438795	120.3717314	140.5673227							
3.90_553.7817m/z	553.7817168	pos	3.895716667	1218.527069	1167.165858	1258.197625	1057.354502	968.284155	1043.403085	1509.023108	1028.40895	1044.891019							
3.90_597.8561m/z	597.8561034	pos	3.895716667	3621.409711	3516.792407	3202.542109	2957.279719	2574.336807	2654.964531	3187.723506	2732.583564	2705.08815							
3.90_513.7884m/z	513.7884344	pos	3.895716667	3653.107136	3662.224088	3290.233046	3092.804934	3076.230348	3267.797612	3080.882947	2810.103823	2916.232236							
3.89_459.7487m/z	459.7487012	pos	3.88555	0	34.37144494	10.15344238	0	41.256001	8.467320524	0	0	0							
3.89_456.2801m/z	456.2801014	pos	3.88555	595.6297834	239.9216642	166.773361	115.9155443	15.03374355	23.30558207	775.0706535	264.7241259	87.6921009							
3.89_550.2868m/z	550.2868354	pos	3.88555	456.3983865	396.8496865	342.6088848	384.7077053	225.682646	299.9677444	572.604307	406.6457295	365.9556007							
3.89_856.5445m/z	856.5445065	pos	3.88555	196.489811	127.8600838	193.7167014	110.1772124	113.9128856	199.1166987	635.8944534	280.7408124	305.7166305							
3.89_909.5391m/z	909.5391268	pos	3.88555	281.663586	418.1599882	284.5067605	349.8621222	382.1763647	336.2212048	155.2107778	314.3181506	282.2189767							
3.89_879.4290m/z	879.4289634	pos	3.88555	2424.980563	2308.534668	2040.771993	1920.368367	1701.012009	1737.8977	2327.889797	1890.03399	1924.821616							
3.89_414.7616m/z	414.7616404	pos	3.88555	2443.598471	1830.256338	1762.779284	1446.638126	1179.335888	1359.052408	2778.044193	1739.748992	1591.61846							
3.89_550.7925m/z	550.792505	pos	3.88555	16207.64167	15799.44428	14867.44321	13639.01015	12276.1701	13172.63011	19357.29004	13825.92344	13439.35097							
3.87_417.2414m/z	417.2413533	pos	3.874716667	81.11481992	12.70182149	47.20109558	139.0266406	99.60883203	33.34669878	0	91.65887464	60.07723371							
3.87_815.9382m/z	815.9381887	pos	3.874716667	113.7134101	116.2920922	145.7858887	115.4302827	103.8508851	117.1145148	82.71867454	95.70844538	86.95019192							
3.87_601.8168m/z	601.8167978	pos	3.874716667	177.9863116	181.4204323	141.0033541	209.1501719	199.2527023	202.9827044	131.8156495	199.0573474	207.8559239							
3.87_399.2034m/z	399.2034293	pos	3.874716667	337.0422884	337.1087709	308.1719015	293.4714152	238.5730803	224.978541	349.2363685	262.15081	282.9372369							
3.87_576.3448m/z	576.3447945	pos	3.874716667	1577.052449	1616.085457	1420.547124	1250.112871	1094.08203	1246.939441	1812.978475	1245.025032	1403.953238							
3.87_575.8430m/z	575.8429599	pos	3.874716667	2398.174306	2083.58794	2050.03646	1790.064899	1595.780509	1690.088525	2066.754054	1929.009817	1783.699259							
3.86_941.0141m/z	941.014077	pos	3.864766667	0	47.26349125	70.37562577	36.81783729	29.1980839	29.64530868	0	0	0							
3.86_302.1501m/z	302.1500678	pos	3.864766667	83.94021137	83.22009857	92.63545988	140.8501467	66.95634946	88.65236442	104.850427	93.32995464	58.78987879							
3.86_695.3408m/z	695.340792	pos	3.864766667	278.0729096	168.8445068	41.11539221	347.4170813	227.4010223	143.1386624	333.1756755	484.3261148	333.2515549							
3.86_527.3177m/z	527.3177275	pos	3.864766667	755.6835462	579.9663197	674.1749858	607.9406849	605.2814023	577.6236534	618.6341142	539.6666225	511.7359658							
3.86_687.8340m/z	687.834039	pos	3.864766667	10022.811	8997.130072	8330.412482	7371.603682	5879.94743	6540.72185	15203.83466	8770.333294	8259.207041							
3.85_556.3090m/z	556.3089983	pos	3.85385	13.11802619	21.8652844	25.196598	71.37216588	56.98019025	0	0	18.67613289	0							
3.85_446.2522m/z	446.2522363	pos	3.85385	34.60946799	40.94897514	33.36447144	19.2745646	20.29448003	28.52189951	0	42.51701302	55.10184893							
3.85_768.3626m/z	768.3625537	pos	3.85385	263.1316586	135.498324	125.8319633	50.51892146	76.11507671	72.05357876	279.1562992	81.36436935	164.171952							
3.85_680.3961m/z	680.3961319	pos	3.85385	102.9411913	182.8140879	69.03938364	116.5126144	155.0900819	104.8177513	52.57508411	136.5608214	78.55439419							
3.85_556.8035m/z	556.8034751	pos	3.85385	0	25.66982357	54.75563698	83.44953552	90.64342657	73.8531518	0	62.75324883	28.50300975							
3.85_760.4692m/z	760.4692308	pos	3.85385	106.1696247	61.42060851	107.754661	177.9614599	87.42607752	123.186177	45.51945009	116.0458084	120.8245975							
3.85_853.5062m/z	853.5062498	pos	3.85385	1490.770404	1656.998018	1646.580654	1700.107301	1668.471265	1656.460852	1884.45318	1753.415714	1765.378859							
3.85_475.2885m/z	475.2885131	pos	3.85385	840.1123123	1064.740773	970.2541571	899.4854765	895.1227096	893.7814305	957.8856008	851.2964098	1033.254184							
3.85_851.4821m/z	851.4820545	pos	3.85385	3663.005147	3763.460036	3250.48016	3484.472069	3838.089598	3423.155059	3448.647927	3661.202632	3578.175908							
3.85_434.7595m/z	434.7595343	pos	3.85385	6333.404165	5069.496415	5230.536781	4753.856663	3457.083192	3820.00434	7414.687427	5255.766129	4899.201904							
3.85_614.3023m/z	614.3023497	pos	3.85385	15023.93399	12655.26346	11819.87336	10213.68813	7472.707944	8674.103639	21843.81216	13179.06824	12223.99506							
3.84_730.8651m/z	730.8650835	pos	3.8437	0	0	17.08078051	24.01629101	28.80580468	36.07212864	19.26479236	0	18.44649651							
3.84_770.9611m/z	770.9610709	pos	3.8437	0	0	33.86135864	75.26579486	94.36664629	64.84169696	0	54.8673972	65.84279692							
3.84_594.8086m/z	594.8085855	pos	3.8437	26.84687474	117.6381605	99.32318082	147.826878	132.8642845	100.9218464	60.27738432	102.0599191	88.78928297							
3.84_395.7451m/z	395.7451186	pos	3.8437	139.2725208	190.2870897	241.3487839	175.6704994	180.6082456	176.2236721	151.9344561	154.2380433	258.2755882							
3.84_836.4355m/z	836.4355216	pos	3.8437	42.4522308	133.5147717	153.4876569	59.99780762	113.7819693	118.7213313	0	0	96.19305038							
3.84_507.2753m/z	507.2752889	pos	3.8437	63.89253299	39.21315012	76.67567641	34.61168796	84.76595571	87.29276399	20.54318837	7.654568167	56.17162794							
3.84_471.2559m/z	471.2559341	pos	3.8437	221.2072264	137.0826603	67.53274584	106.4564917	59.33028695	60.22738303	347.1772851	195.5424816	154.0478124							
3.84_923.4789m/z	923.4789185	pos	3.8437	74.50702913	90.85578685	33.96664173	75.65587432	121.48211	55.95124895	68.22084397	100.6857484	38.9595909							
3.84_695.4236m/z	695.4236028	pos	3.8437	709.7767336	208.5173669	276.2446764	84.99671474	0	60.97274234	979.2352623	203.5253359	194.3612763							
3.84_764.9088m/z	764.9088337	pos	3.8437	441.7069026	526.1813534	510.9724828	498.7206485	424.1535779	436.7393832	620.5359242	464.0441136	526.7772938							
3.84_553.8295m/z	553.8295247	pos	3.8437	1279.815451	1229.594509	1177.792036	983.6441944	910.2417716	868.1230694	1216.554723	1055.224811	1128.166355							
3.83_430.7334m/z	430.733384	pos	3.832816667	0	0	21.73681641	50.30741486	35.78707181	28.02324227	0	0	0							
3.83_728.9492m/z	728.9492129	pos	3.832816667	0	26.85824316	36.70207024	41.86002204	97.14426766	43.45219615	0	30.96784251	33.44704913							
3.83_733.8933m/z	733.8932927	pos	3.832816667	35.90620673	22.5545342	40.43829298	46.73706874	82.68334777	58.51650955	42.91764042	37.68975998	19.90689231							
3.83_415.7263m/z	415.7263221	pos	3.832816667	0	0	18.12190247	34.92262978	53.4085114	35.54126716	0	23.42716579	43.02731849							
3.83_519.7868m/z	519.7867643	pos	3.832816667	0	71.6085544	71.56725016	56.8927394	71.11540157	80.39211934	0	26.90692297	62.0972429							
3.83_383.7487m/z	383.7486772	pos	3.832816667	232.4059115	243.1840971	175.029626	218.5907125	225.143507	233.3465345	209.8588437	203.0344859	244.9460292							
3.83_934.4628m/z	934.4628059	pos	3.832816667	84.9367754	32.77271334	57.31540016	31.35162012	114.0649883	71.03472358	43.34720723	117.4758702	82.74204217							
3.83_922.9786m/z	922.9786157	pos	3.832816667	58.58408459	64.71895972	84.47799683	85.42893313	84.85742334	69.41266335	43.0329571	62.60690079	116.2923596							
3.83_631.8191m/z	631.819101	pos	3.832816667	289.3307083	221.4951396	265.6217041	278.8410701	250.6753511	227.4553464	288.755213	330.1630414	242.5745842							
3.83_692.3497m/z	692.3496689	pos	3.832816667	3553.532446	3929.089485	3859.378052	3350.855644	3158.530862	3488.319983	3749.406224	3463.265795	3342.665714							
3.83_747.3372m/z	747.337182	pos	3.832816667	4499.380849	4765.744891	4022.501971	4121.094093	4032.892519	3921.946199	4324.386713	4180.673391	4263.780947							
3.82_738.3635m/z	738.3635287	pos	3.82265	132.0910471	131.7078923	163.6906094	159.4579517	117.5098149	132.592971	249.0890524	116.9222475	115.2641402							
3.82_557.8103m/z	557.8103188	pos	3.82265	94.37618277	124.4240125	90.5569458	115.230543	89.40201526	102.1210051	145.6575269	108.0856476	119.1171526							
3.82_938.9542m/z	938.9541548	pos	3.82265	43.19821198	69.08612178	52.76015323	112.7620255	97.37424041	89.82940662	45.58440008	66.42439441	107.4672977							
3.82_930.4546m/z	930.4546106	pos	3.82265	122.4231744	161.7430787	142.8921873	227.8378425	231.1695294	194.4640672	88.20245278	195.6551192	218.2619369							
3.82_748.9480m/z	748.9479676	pos	3.82265	187.4824503	268.2948989	255.709071	341.0053995	629.6699095	448.4545562	0	199.9359244	219.6889853							
3.82_433.2915m/z	433.2914591	pos	3.82265	221.7215727	261.4814683	157.2376404	255.4297786	226.7359427	188.883577	270.4316786	214.9409852	224.9558755							
3.82_488.3059m/z	488.3058835	pos	3.82265	940.3866562	456.7054479	375.5426456	256.802192	119.6549455	132.3802582	1243.463127	504.5345443	335.3334556							
3.82_345.7225m/z	345.722483	pos	3.82265	4763.172437	5345.470319	4848.341689	4979.285807	4554.772035	4620.395452	5514.249321	5111.85228	4910.608069							
3.81_929.9491m/z	929.9490532	pos	3.81155	59.42330722	28.41979481	74.41107178	70.49674794	36.37191606	52.85629764	0	0	26.02968715							
3.81_415.2905m/z	415.2905387	pos	3.81155	36.19036776	36.74623354	31.57505798	54.45919972	62.76095786	44.85063214	44.12098328	32.67115693	59.5391818							
3.81_458.2952m/z	458.2951943	pos	3.81155	222.1959856	51.45803147	44.38682647	0	0	0	320.46201	56.0680308	14.47502572							
3.81_423.7359m/z	423.7358916	pos	3.81155	114.2509044	122.306706	107.4786987	94.63070013	91.01654946	99.36977594	121.2622251	94.18323558	124.8191042							
3.81_926.4913m/z	926.4912519	pos	3.81155	376.2281267	574.2767908	645.5090637	667.5254066	686.9094162	607.8623597	252.1492761	516.8353254	496.88491							
3.81_531.8166m/z	531.8166354	pos	3.81155	642.3117534	589.4547899	554.5788928	514.62799	439.3328623	457.4638353	627.9915871	490.3580694	577.9999424							
3.80_763.9114m/z	763.9113827	pos	3.801633333	18.80436494	0	17.49414015	50.03716721	55.20060405	32.18268825	0	20.15372527	0							
3.81_412.7463m/z	412.7463117	pos	3.81155	5970.152804	4923.719451	4471.432231	3856.977077	2986.360823	3123.888169	8034.64632	4854.615222	4578.545954							
3.80_614.8200m/z	614.8200387	pos	3.801633333	79.12761101	51.28411567	66.88239703	44.6281613	52.6043892	31.39393529	0	41.94499008	52.54874695							
3.80_574.3694m/z	574.3693516	pos	3.801633333	0	24.19316294	0	68.31869081	48.73305762	52.04127703	31.90640755	81.08647767	29.27753596							
3.80_321.6700m/z	321.6699855	pos	3.801633333	27.65990141	42.30310281	59.55746412	27.79450761	65.00302414	42.97660454	0	46.42401767	60.06420933							
3.80_626.3280m/z	626.3280269	pos	3.801633333	277.8604658	283.6133963	201.2929716	286.1843289	262.0184466	296.5967886	211.3540513	329.5659382	255.7971575							
3.80_898.4674m/z	898.467398	pos	3.801633333	361.8724666	439.7958878	303.8012222	561.5615359	501.4947903	541.7755386	216.5960969	475.4308542	398.9374639							
3.80_370.7356m/z	370.735582	pos	3.801633333	2867.28385	1924.890077	1714.273342	1368.097525	847.7812538	1065.637218	4504.43109	2013.826125	1722.780445							
3.79_741.8916m/z	741.8916498	pos	3.790716667	18.34362366	24.98320465	24.80740356	17.02529625	11.37232012	41.71390904	58.26156903	25.72697827	0							
3.79_481.2627m/z	481.2627316	pos	3.790716667	169.3517685	115.3022267	72.30396938	93.00034668	73.32585398	35.11536515	128.8742419	101.7132484	95.34331099							
3.79_626.8677m/z	626.8677496	pos	3.790716667	167.2098403	252.4382976	213.0586557	188.8382647	236.4372093	175.6728521	99.36800603	178.0703331	106.6031008							
3.79_495.7522m/z	495.7522432	pos	3.790716667	130.4245867	114.0282973	136.1933594	133.7618157	116.1301916	144.1843035	127.5833471	153.8892425	139.9166879							
3.79_526.3577m/z	526.3577031	pos	3.790716667	106.8198298	149.8881915	87.65161133	164.6775468	210.2614669	123.2522509	126.7412487	198.0385071	127.8300657							
3.79_502.2806m/z	502.2806072	pos	3.790716667	587.304564	600.1849371	454.8249329	416.8947855	422.5111978	496.9487082	599.980362	512.7666175	463.8924558							
3.79_752.9220m/z	752.9219622	pos	3.790716667	10567.26831	9615.760118	9127.683314	8501.925428	7164.503795	7627.452759	13888.10252	10151.00384	9415.526949							
3.78_77.0382m/z	77.0381699	pos	3.780483333	0	4.77939765	0	0	0	0	267.8243323	122.6773674	0							
3.78_905.9757m/z	905.9756869	pos	3.780483333	33.11884085	69.34612079	43.4125061	67.67963908	63.51946011	58.33833373	46.08955807	31.1822082	0							
3.78_683.3514m/z	683.351435	pos	3.780483333	109.7675196	79.0312922	52.71576023	111.2857021	72.83658919	96.92175532	43.39611778	83.29415671	90.37226893							
3.78_412.2541m/z	412.2540788	pos	3.780483333	978.5137039	420.8945922	362.8228765	219.3665278	51.04919249	86.18687106	1495.649141	480.2309605	253.4643197							
3.78_564.2908m/z	564.2907613	pos	3.780483333	363.6912389	321.312622	294.4592267	360.945961	311.0770315	238.6421936	166.3112084	308.5042193	268.9800421							
3.78_967.4468m/z	967.4468489	pos	3.780483333	519.6503602	833.4151937	552.3876922	723.6972197	557.5604231	558.4639987	81.09743191	550.8357899	555.7244464							
3.78_439.2540m/z	439.2540478	pos	3.780483333	328.2488307	407.6313674	477.2995892	369.3284528	268.2988205	326.786771	499.1826654	395.1395925	426.3404734							
3.78_698.4062m/z	698.4062034	pos	3.780483333	1282.241279	904.1180546	1057.788124	1279.597306	1003.08513	722.0727487	983.7617805	1277.617317	829.4548214							
3.78_518.3159m/z	518.3158663	pos	3.780483333	1626.450361	841.0131367	780.426892	659.4158494	398.2917267	388.7130109	2174.78217	1032.57514	772.1953235							
3.77_402.2239m/z	402.223877	pos	3.769616667	24.62536187	39.51399971	12.37446594	10.51961746	7.62118164	28.08858695	21.2126131	0	24.58551642							
3.77_509.2912m/z	509.2911745	pos	3.769616667	18.34358935	0	0	52.9888281	29.01662033	54.35432051	0	56.38815094	26.34812821							
3.77_461.2371m/z	461.2371046	pos	3.769616667	40.20669733	18.92734744	52.49320984	20.09755743	37.68635949	40.18198053	46.71901284	20.10507143	29.33931975							
3.77_401.7238m/z	401.7237697	pos	3.769616667	51.31342796	111.2702341	95.97761536	83.11530016	45.63721728	59.32795094	65.37549498	86.75138699	86.05762315							
3.77_460.7348m/z	460.7347588	pos	3.769616667	147.8497642	115.2322448	149.2654335	145.1128619	131.6779212	155.6287305	218.2030599	146.550733	178.9893541							
3.77_869.9598m/z	869.9597579	pos	3.769616667	218.884215	254.8129713	202.5388359	215.2388071	228.9665477	217.8192002	324.3926881	193.8306491	136.8874688							
3.77_718.9167m/z	718.9166745	pos	3.769616667	133.108712	79.62054088	157.5472413	189.9982036	151.8713583	157.1601958	98.66066648	98.54422455	95.2107737							
3.77_893.9756m/z	893.975645	pos	3.769616667	431.0092866	353.3580621	294.5921943	195.1250316	76.66768659	130.1316449	561.8044337	248.4454497	267.5581916							
3.76_533.2828m/z	533.2827872	pos	3.759383333	7.115908545	0	0	0	27.98477484	62.11231501	0	14.22757184	32.22604645							
3.77_620.2747m/z	620.2747403	pos	3.769616667	3913.731706	3979.980843	3569.074827	3512.064031	3303.599918	3406.987401	4102.034126	3598.027773	3719.514277							
3.77_391.2349m/z	391.2349316	pos	3.769616667	2204.141183	1800.324451	1656.336775	1402.444866	1054.109905	1156.445923	3014.065653	1777.794593	1511.795694							
3.77_534.3477m/z	534.3476603	pos	3.769616667	10604.50932	4910.871346	4220.429701	2964.53792	1423.844282	1766.243742	13202.04561	5450.914217	3792.506642							
3.76_929.4728m/z	929.4728263	pos	3.759383333	0	26.03839769	0	0	65.46435255	7.607565903	0	30.07009376	10.98115708							
3.76_392.7286m/z	392.7285623	pos	3.759383333	0	0	28.14182997	0	26.05580839	14.01015209	0	0	29.34301634							
3.76_571.8055m/z	571.8054728	pos	3.759383333	27.70674139	71.03441142	44.35643919	54.33735178	67.89237673	58.7700869	35.41997159	54.55384931	57.47524143							
3.76_519.7772m/z	519.7772423	pos	3.759383333	98.11161506	105.9981508	108.8258667	99.96732922	134.7863611	122.3824776	57.44340205	12.95751556	81.22728846							
3.76_452.2368m/z	452.2368122	pos	3.759383333	166.086039	109.2153095	166.8967211	142.8328016	166.9348514	171.1513274	208.8935833	165.4375031	178.2554751							
3.76_577.3086m/z	577.308636	pos	3.759383333	160.204586	188.8044886	167.3727841	194.943768	275.5320435	218.8644665	76.86666207	137.2181511	215.1020826							
3.76_503.3036m/z	503.3036185	pos	3.759383333	587.3401719	389.0632479	376.0560143	429.7537363	268.3807131	217.5542419	722.9593237	403.3649557	358.2799659							
3.76_451.7346m/z	451.7346491	pos	3.759383333	427.0288838	397.644122	335.4698811	362.374285	402.6838027	364.9398952	501.8997691	422.4795151	351.1542983							
3.76_885.9670m/z	885.9670459	pos	3.759383333	2188.332288	1720.791404	1721.936889	1609.950371	1276.779128	1332.327573	2812.459627	1792.841878	1746.152023							
3.76_558.3277m/z	558.3277483	pos	3.759383333	35372.08085	31802.43592	29624.64789	29606.18104	27216.39346	27524.40846	39930.49357	31011.87891	29950.90438							
3.75_949.4864m/z	949.4863565	pos	3.748516667	35.53706511	34.51543368	41.95492554	120.1795427	141.0631792	24.03517727	70.12358538	23.42771678	21.66502229							
3.75_704.8594m/z	704.8594141	pos	3.748516667	57.89614202	64.98804693	71.57199993	85.91440258	86.19431623	46.70020654	0	83.35862919	84.60438571							
3.75_817.4231m/z	817.4230599	pos	3.748516667	184.3767747	260.6811372	176.3859549	263.2725036	309.0159134	208.1542889	73.40517994	246.7216693	180.6595426							
3.75_951.4758m/z	951.4757554	pos	3.748516667	50.02251985	48.80588513	55.21994019	127.0870097	153.1575351	161.6223771	26.3261216	50.47914431	89.31252564							
3.75_704.3583m/z	704.3582836	pos	3.748516667	1158.206178	1203.018279	1163.054905	1437.894986	1419.473856	1332.713352	859.442314	1311.018071	1115.145405							
3.74_913.9733m/z	913.9732797	pos	3.738266667	0	0	57.29837036	46.45983052	25.6912039	71.65929019	0	42.03727906	20.42403078							
3.74_367.1827m/z	367.1827307	pos	3.738266667	87.71708833	15.50501125	45.33549358	26.31385848	57.07454044	18.90975272	72.96602301	47.01842562	47.44523249							
3.74_601.8148m/z	601.8147787	pos	3.738266667	127.8653886	80.04594136	89.73757642	109.698671	70.31083571	53.53544471	182.7340549	124.5383773	87.04808774							
3.74_470.7758m/z	470.7758011	pos	3.738266667	125.1625649	97.79020989	67.27296448	131.8975989	106.525675	126.1873525	50.41548233	33.37007193	95.83703174							
3.74_444.2794m/z	444.2794417	pos	3.738266667	805.7803746	337.3652572	282.5151632	170.0901215	80.72487562	89.25227282	1046.265231	352.0440783	206.6818437							
3.73_379.7132m/z	379.7131576	pos	3.72725	0	0	55.65975071	35.29078215	70.29637249	0	33.78775668	95.00146083	22.1507694							
3.73_915.9817m/z	915.9817393	pos	3.72725	0	70.11781449	21.71691895	97.92786848	85.72655391	57.19456925	0	0	45.287114							
3.73_652.9624m/z	652.9624281	pos	3.72725	30.07243151	0	57.19530437	68.30724878	94.79865076	66.02490066	29.36142006	19.8066185	56.66876039							
3.73_376.6887m/z	376.6886943	pos	3.72725	560.7806822	517.3958265	476.1750031	500.773581	449.5847686	418.7211633	692.2725447	525.1194975	524.6754878							
3.73_914.4752m/z	914.4752457	pos	3.72725	570.6416969	382.377445	653.115657	715.4145092	598.5831354	593.4706019	383.9808273	514.1708664	467.0981851							
3.73_489.2342m/z	489.2341986	pos	3.72725	428.8135175	540.3206713	529.3149771	486.48536	502.2842734	401.7479198	590.713536	580.5490393	518.8570369							
3.73_504.7900m/z	504.7900155	pos	3.72725	4059.63131	4229.959249	3912.475633	4213.021359	3986.665992	3987.873891	4454.91254	4039.854827	3841.402871							
3.72_602.7858m/z	602.7858214	pos	3.717266667	51.29666707	80.1500246	56.88244629	69.33158748	108.7369064	64.19812652	28.70837355	74.44166335	86.02705734							
3.72_784.4160m/z	784.4159861	pos	3.717266667	1072.15672	1159.523276	1060.308937	935.9431619	958.3791402	1085.140917	1091.768839	944.9462917	1119.145871							
3.72_935.4932m/z	935.4931639	pos	3.717266667	103.9298508	244.3117474	171.7207332	237.3765005	346.9104535	402.1646628	93.76043383	179.9978861	278.0981265							
3.72_481.2639m/z	481.2639027	pos	3.717266667	433.2134894	177.7254545	170.7911659	133.2863326	57.04725327	97.91997717	564.2191087	278.4930604	157.9045771							
3.72_783.9039m/z	783.9039317	pos	3.717266667	594.5105147	589.996447	679.1114222	783.4880764	711.0049716	745.074316	637.7141738	588.575521	612.3166154							
3.72_568.7656m/z	568.7655506	pos	3.717266667	852.5286716	856.3151602	727.7834778	814.9696077	632.0796181	637.5270208	939.5878211	912.6928083	815.2681949							
3.72_501.7705m/z	501.7704911	pos	3.717266667	1086.016536	1065.930398	908.2667995	830.5845576	766.2906963	772.6730479	1490.871168	951.3445992	972.5632208							
3.72_360.2055m/z	360.2054748	pos	3.717266667	3522.16053	2801.565289	2675.181336	2423.305701	1980.645376	2127.13194	4913.709028	2964.377031	2748.074046							
3.71_537.2827m/z	537.2826832	pos	3.7064	41.56733544	78.69090993	12.94577026	35.84466004	38.13903926	82.94890633	0	13.86406874	40.16286049							
3.71_585.3587m/z	585.3587308	pos	3.7064	109.3621018	135.831329	78.22775381	145.1954873	132.7626277	143.5751076	11.37074394	96.68165506	104.0482558							
3.71_960.4813m/z	960.4813364	pos	3.7064	0	28.51924473	56.44342136	47.8821658	63.27095472	14.48449833	0	53.2744307	40.18301182							
3.71_979.4421m/z	979.4420783	pos	3.7064	782.5846102	662.5816879	760.9075959	867.3589229	589.8539531	777.3645723	904.6982767	669.6315115	842.2687981							
3.70_513.2668m/z	513.266826	pos	3.696083333	6.481484474	0	10.62966919	0	5.671963802	13.0384355	26.31041744	12.23401571	5.423709297							
3.70_659.8690m/z	659.8689513	pos	3.696083333	25.98487391	0	26.5836831	76.81640227	70.65236297	41.08934507	35.71211704	20.32617404	27.50145765							
3.70_572.7901m/z	572.7901273	pos	3.696083333	115.4988762	176.7718253	180.2222993	159.0373947	200.2663401	117.746663	116.7938262	90.91513187	145.2682705							
3.70_318.6984m/z	318.6983787	pos	3.696083333	261.2062608	134.8798826	144.984229	103.0409493	63.05931796	72.29174544	534.8489723	158.8391948	150.4952621							
3.70_483.7883m/z	483.78832	pos	3.696083333	1117.692098	1215.543344	1122.087683	1163.740774	1176.963591	1154.902297	1010.857428	1112.418787	1128.602648							
3.70_726.3734m/z	726.3734235	pos	3.696083333	177.2839012	312.9017988	268.9817336	299.2105926	257.7206312	278.5724353	116.6176274	243.9170857	260.0388073							
3.70_953.4791m/z	953.4791244	pos	3.696083333	269.527614	322.1347726	330.1179803	254.0069928	413.3228257	435.1815541	468.4111846	385.6520635	407.7740916							
3.70_955.4875m/z	955.4874956	pos	3.696083333	447.4885075	620.4825766	654.4079965	649.9204205	686.6409394	711.5375521	304.5687577	581.8498889	782.9716588							
3.70_854.4469m/z	854.4469369	pos	3.696083333	539.8190298	808.6798248	575.2297303	730.4143754	654.2007565	709.0950078	545.1831475	656.9255993	603.2246045							
3.70_680.4413m/z	680.4412602	pos	3.696083333	1823.323415	1324.986166	1208.546761	958.4164341	670.3354348	856.5711435	3947.358759	1999.113116	1821.841277							
3.69_452.7328m/z	452.7327992	pos	3.685066667	0	19.53534992	9.454788208	36.23690868	32.89560283	26.97705762	0	0	12.54395969							
3.69_487.2560m/z	487.2559615	pos	3.685066667	19.79092826	37.94697324	9.119644403	54.13748149	61.25616913	31.36141593	0	18.17694444	13.71321484							
3.69_679.9515m/z	679.9515246	pos	3.685066667	38.58511547	39.19519086	75.84254764	110.4652449	100.6148806	86.1686748	49.57499826	146.6369299	87.48639647							
3.69_922.4660m/z	922.4660456	pos	3.685066667	82.29396819	162.0292587	143.4265411	263.0550853	243.2970816	321.3824172	31.34048067	100.0870657	201.0686415							
3.69_540.8088m/z	540.8088308	pos	3.685066667	5395.265041	5488.48016	5013.743514	4871.983981	4559.453349	4654.8886	7137.876731	5301.643552	5098.094509							
3.67_543.0270m/z	543.0270273	pos	3.674766667	0	26.39136876	0	51.98407348	101.9745171	72.59672234	0	0	28.22080366							
3.67_375.2021m/z	375.2021429	pos	3.674766667	75.19472646	100.3411064	70.85850483	72.51504192	80.59035688	74.07841231	71.46894638	59.9872584	52.793837							
3.67_973.9441m/z	973.9440819	pos	3.674766667	171.1837274	196.1314353	72.60232544	115.2152355	126.1382891	119.7032191	170.8584348	142.8156696	142.0251284							
3.67_527.3033m/z	527.3032917	pos	3.674766667	652.8324295	395.7994208	330.9678345	341.7569775	210.8465037	233.8921807	745.2280637	471.411089	317.6833024							
3.67_711.8654m/z	711.8654229	pos	3.674766667	38.10993357	16.72231045	46.35281268	63.93311943	67.17466686	36.05627836	0	23.62305701	46.69150386							
3.67_824.4159m/z	824.4158974	pos	3.674766667	152.6073397	254.2607452	161.345381	282.021336	318.8767664	219.3533535	150.2828101	219.6684747	216.6144525							
3.67_576.3101m/z	576.31013	pos	3.674766667	891.2622412	1163.732627	963.1384596	1005.602694	1321.232346	1162.695584	525.7690108	1164.947179	1088.164159							
3.67_514.3210m/z	514.3210187	pos	3.674766667	216.266977	240.967296	319.9331353	286.5912694	293.3934264	277.86413	366.2074644	319.5204499	260.6295832							
3.67_624.3695m/z	624.3695237	pos	3.674766667	602.5608367	607.7848725	502.7573639	462.7749134	517.844587	482.7645114	442.8287318	509.8466284	558.9857516							
3.67_368.2279m/z	368.2278855	pos	3.674766667	2030.408379	1118.204173	925.4382796	615.6523301	310.8669848	410.4735793	3353.172842	1126.241091	992.0462651							
3.67_521.8055m/z	521.8054587	pos	3.674766667	613.4117662	751.1819151	681.2422542	746.4119127	718.1488373	800.4830329	605.3752836	682.1737496	748.9674997							
3.66_675.8555m/z	675.8555198	pos	3.663683333	20.55590692	57.35980006	31.29077148	62.36872245	68.94001399	66.13995357	28.57853584	28.6065517	21.69578612							
3.66_709.8946m/z	709.894588	pos	3.663683333	250.3192857	175.2139463	191.4924243	233.478056	256.4749044	232.7544272	82.00271961	163.2869957	194.8247093							
3.66_463.7907m/z	463.7907188	pos	3.663683333	99.67558146	164.3567809	141.1881452	165.6683522	140.2629819	132.3747339	50.45734757	130.6660157	146.3309329							
3.66_338.6955m/z	338.6955226	pos	3.663683333	407.6441473	333.985729	234.3071284	163.7885043	167.1044057	179.2638259	460.9402877	261.4831795	229.7205795							
